date,district,season,rainfall_anomaly
2003-08-01,Nyarugenge,off,0.2753618229972032
2003-09-01,Nyarugenge,off,0.5373359290562539
2003-10-01,Nyarugenge,B,0.5764827082711554
2003-11-01,Nyarugenge,B,-0.4223239573741549
2003-12-01,Nyarugenge,B,-1.1524256732118383
2004-01-01,Nyarugenge,off,0.284767052462476
2004-02-01,Nyarugenge,off,0.4170277559501854
2004-03-01,Nyarugenge,A,0.19875845625107041
2004-04-01,Nyarugenge,A,0.5426518143343927
2004-05-01,Nyarugenge,A,-1.224228715978164
2004-06-01,Nyarugenge,off,-0.785968314410441
2004-07-01,Nyarugenge,off,-0.39067469923589837
2004-08-01,Nyarugenge,off,-0.6476267860394498
2004-09-01,Nyarugenge,off,0.550779325261801
2004-10-01,Nyarugenge,B,-0.1548094482170977
2004-11-01,Nyarugenge,B,1.7216608094364265
2004-12-01,Nyarugenge,B,0.8854079683654497
2005-01-01,Nyarugenge,off,-0.5796463319241888
2005-02-01,Nyarugenge,off,-0.24822786574292316
2005-03-01,Nyarugenge,A,0.43754634629356465
2005-04-01,Nyarugenge,A,-0.7081623630425394
2005-05-01,Nyarugenge,A,-0.05189782021382138
2005-06-01,Nyarugenge,off,-0.4611783471286719
2005-07-01,Nyarugenge,off,-0.5759243001760713
2005-08-01,Nyarugenge,off,2.1561788689915478
2005-09-01,Nyarugenge,off,1.5579294415308091
2005-10-01,Nyarugenge,B,2.0578370203634964
2005-11-01,Nyarugenge,B,-1.1364734771996037
2005-12-01,Nyarugenge,B,-1.568237466899472
2006-01-01,Nyarugenge,off,-0.6148022948373835
2006-02-01,Nyarugenge,off,0.3072298232866429
2006-03-01,Nyarugenge,A,0.05447908846412882
2006-04-01,Nyarugenge,A,1.0018098910039865
2006-05-01,Nyarugenge,A,0.3485649280310822
2006-06-01,Nyarugenge,off,-0.8407572517426228
2006-07-01,Nyarugenge,off,0.5355730041257315
2006-08-01,Nyarugenge,off,1.7745706555627292
2006-09-01,Nyarugenge,off,-1.1554693401172245
2006-10-01,Nyarugenge,B,-0.9381346340129425
2006-11-01,Nyarugenge,B,1.8797506046179773
2006-12-01,Nyarugenge,B,2.6028069689468
2007-01-01,Nyarugenge,off,-0.24622261384370428
2007-02-01,Nyarugenge,off,0.7285331328036135
2007-03-01,Nyarugenge,A,-0.5774468668875714
2007-04-01,Nyarugenge,A,0.19411684764669815
2007-05-01,Nyarugenge,A,4.886046372235701
2007-06-01,Nyarugenge,off,1.6244284316063178
2007-07-01,Nyarugenge,off,1.5653381679793392
2007-08-01,Nyarugenge,off,-0.12389659285836482
2007-09-01,Nyarugenge,off,0.501379840159829
2007-10-01,Nyarugenge,B,-0.4154203257078375
2007-11-01,Nyarugenge,B,-0.3547163904737709
2007-12-01,Nyarugenge,B,-0.9340675889292497
2008-01-01,Nyarugenge,off,-1.0256079699365206
2008-02-01,Nyarugenge,off,-0.48063390305032927
2008-03-01,Nyarugenge,A,-0.195770349898665
2008-04-01,Nyarugenge,A,-1.0384750448091795
2008-05-01,Nyarugenge,A,-1.3205839756503255
2008-06-01,Nyarugenge,off,1.4541485201450723
2008-07-01,Nyarugenge,off,0.2254480221324073
2008-08-01,Nyarugenge,off,0.3700673909789712
2008-09-01,Nyarugenge,off,-0.6541768262466156
2008-10-01,Nyarugenge,B,-0.44603869227617754
2008-11-01,Nyarugenge,B,-0.7085019120933086
2008-12-01,Nyarugenge,B,-0.8584480646537016
2009-01-01,Nyarugenge,off,-0.2849471665662063
2009-02-01,Nyarugenge,off,2.774300433777993
2009-03-01,Nyarugenge,A,-0.11717766205423985
2009-04-01,Nyarugenge,A,0.33249175436036205
2009-05-01,Nyarugenge,A,1.7036478548377598
2009-06-01,Nyarugenge,off,-0.6524460341232579
2009-07-01,Nyarugenge,off,-0.514174466678151
2009-08-01,Nyarugenge,off,-1.0365340183457263
2009-09-01,Nyarugenge,off,-1.5891847323948944
2009-10-01,Nyarugenge,B,0.5238837538343083
2009-11-01,Nyarugenge,B,-0.5954607355485861
2009-12-01,Nyarugenge,B,-0.7684158764763883
2010-01-01,Nyarugenge,off,0.8423458281934573
2010-02-01,Nyarugenge,off,3.7148086146827275
2010-03-01,Nyarugenge,A,0.14101226606165496
2010-04-01,Nyarugenge,A,-0.16531596209774257
2010-05-01,Nyarugenge,A,-0.5228921203647225
2010-06-01,Nyarugenge,off,0.8083812903056692
2010-07-01,Nyarugenge,off,-0.20542519874213735
2010-08-01,Nyarugenge,off,-1.614479961454157
2010-09-01,Nyarugenge,off,0.1836207199250427
2010-10-01,Nyarugenge,B,-0.3031875820646088
2010-11-01,Nyarugenge,B,-0.6496120591473424
2010-12-01,Nyarugenge,B,0.7113188678044858
2011-01-01,Nyarugenge,off,0.11982209100834722
2011-02-01,Nyarugenge,off,0.28888314552909683
2011-03-01,Nyarugenge,A,-0.3217716749613084
2011-04-01,Nyarugenge,A,-0.6495989308013078
2011-05-01,Nyarugenge,A,0.16604196503107332
2011-06-01,Nyarugenge,off,2.7035562970858606
2011-07-01,Nyarugenge,off,-0.26120811358786417
2011-08-01,Nyarugenge,off,1.091096475510447
2011-09-01,Nyarugenge,off,2.967385658417248
2011-10-01,Nyarugenge,B,0.9813959658218013
2011-11-01,Nyarugenge,B,0.8812743976231591
2011-12-01,Nyarugenge,B,-0.14094528199212444
2012-01-01,Nyarugenge,off,-1.059008712158985
2012-02-01,Nyarugenge,off,-0.6024496261293197
2012-03-01,Nyarugenge,A,-0.411168670163723
2012-04-01,Nyarugenge,A,0.8788425498126233
2012-05-01,Nyarugenge,A,1.576816983037843
2012-06-01,Nyarugenge,off,0.17984946943509664
2012-07-01,Nyarugenge,off,-0.5759243001760713
2012-08-01,Nyarugenge,off,0.864416004216734
2012-09-01,Nyarugenge,off,0.6003414531939114
2012-10-01,Nyarugenge,B,0.9667682059736039
2012-11-01,Nyarugenge,B,0.30708072063282593
2012-12-01,Nyarugenge,B,0.4769801009072498
2013-01-01,Nyarugenge,off,-0.15530967134833365
2013-02-01,Nyarugenge,off,-0.9229498686768663
2013-03-01,Nyarugenge,A,1.2318824376273843
2013-04-01,Nyarugenge,A,-0.3761910598994883
2013-05-01,Nyarugenge,A,-1.1923809857746448
2013-06-01,Nyarugenge,off,-1.190604811962393
2013-07-01,Nyarugenge,off,-0.5759243001760713
2013-08-01,Nyarugenge,off,-0.37151474705980647
2013-09-01,Nyarugenge,off,1.4171722774001625
2013-10-01,Nyarugenge,B,-0.6096887689006476
2013-11-01,Nyarugenge,B,0.16192470678607382
2013-12-01,Nyarugenge,B,0.8246786101445327
2014-01-01,Nyarugenge,off,-0.6670242236671846
2014-02-01,Nyarugenge,off,0.2452152130469674
2014-03-01,Nyarugenge,A,-0.08852185766006349
2014-04-01,Nyarugenge,A,-0.6111510577203699
2014-05-01,Nyarugenge,A,-1.7668526984331023
2014-06-01,Nyarugenge,off,-0.39382786277489107
2014-07-01,Nyarugenge,off,-0.5759243001760713
2014-08-01,Nyarugenge,off,0.16763022369595287
2014-09-01,Nyarugenge,off,-0.5415419253040834
2014-10-01,Nyarugenge,B,-0.17546434434141925
2014-11-01,Nyarugenge,B,-0.2374492626217379
2014-12-01,Nyarugenge,B,-0.8143009726529109
2015-01-01,Nyarugenge,off,-1.7158453877052149
2015-02-01,Nyarugenge,off,-0.35879780943900613
2015-03-01,Nyarugenge,A,-0.2914834757488664
2015-04-01,Nyarugenge,A,0.2930928948301698
2015-05-01,Nyarugenge,A,-0.7020713328038093
2015-06-01,Nyarugenge,off,0.2915275982150497
2015-07-01,Nyarugenge,off,-0.36312717032736225
2015-08-01,Nyarugenge,off,-0.9983918338301074
2015-09-01,Nyarugenge,off,-0.5017624843638632
2015-10-01,Nyarugenge,B,-0.14020513256143724
2015-11-01,Nyarugenge,B,-0.2214079304635873
2015-12-01,Nyarugenge,B,-0.4867353596266142
2016-01-01,Nyarugenge,off,0.5803728672235018
2016-02-01,Nyarugenge,off,-0.9241431519608927
2016-03-01,Nyarugenge,A,0.8963807344008279
2016-04-01,Nyarugenge,A,0.42727590157015455
2016-05-01,Nyarugenge,A,-1.7395231181490955
2016-06-01,Nyarugenge,off,-1.190604811962393
2016-07-01,Nyarugenge,off,-0.1377084465920234
2016-08-01,Nyarugenge,off,-1.3085252231881066
2016-09-01,Nyarugenge,off,0.5805932366065578
2016-10-01,Nyarugenge,B,0.13789719180205315
2016-11-01,Nyarugenge,B,0.2650891985866546
2016-12-01,Nyarugenge,B,-1.0997105826335583
2017-01-01,Nyarugenge,off,-0.9558055786237485
2017-02-01,Nyarugenge,off,-0.6755171988196292
2017-03-01,Nyarugenge,A,-0.7455933166494556
2017-04-01,Nyarugenge,A,-0.5675420069248933
2017-05-01,Nyarugenge,A,0.4358495552806343
2017-06-01,Nyarugenge,off,-1.190604811962393
2017-07-01,Nyarugenge,off,-0.5759243001760713
2017-08-01,Nyarugenge,off,0.7014472957827101
2017-09-01,Nyarugenge,off,0.7980115944826666
2017-10-01,Nyarugenge,B,0.5055416865670683
2017-11-01,Nyarugenge,B,0.2566703830201112
2017-12-01,Nyarugenge,B,-0.4319638698361782
2018-01-01,Nyarugenge,off,1.0915301328045208
2018-02-01,Nyarugenge,off,-1.1848986321061958
2018-03-01,Nyarugenge,A,1.6618867468158334
2018-04-01,Nyarugenge,A,2.4230823224464846
2018-05-01,Nyarugenge,A,0.7523939569670952
2018-06-01,Nyarugenge,off,-0.3256817524371335
2018-07-01,Nyarugenge,off,-0.4524245829570247
2018-08-01,Nyarugenge,off,0.4693576546281314
2018-09-01,Nyarugenge,off,-0.8229967792448946
2018-10-01,Nyarugenge,B,-0.7710505758157448
2018-11-01,Nyarugenge,B,-0.284304168905104
2018-12-01,Nyarugenge,B,2.2210521439351805
2019-01-01,Nyarugenge,off,0.7187316623326975
2019-02-01,Nyarugenge,off,-0.5878770615844591
2019-03-01,Nyarugenge,A,-1.1064997154349567
2019-04-01,Nyarugenge,A,-0.1881657429022991
2019-05-01,Nyarugenge,A,1.0621747693747023
2019-06-01,Nyarugenge,off,-0.07969054885843325
2019-07-01,Nyarugenge,off,-0.030510519077169816
2019-08-01,Nyarugenge,off,1.051699946337011
2019-09-01,Nyarugenge,off,0.01659431796827264
2019-10-01,Nyarugenge,B,0.055439958840314364
2019-11-01,Nyarugenge,B,0.04756150479119969
2019-12-01,Nyarugenge,B,-0.01929015263647129
2020-01-01,Nyarugenge,off,1.7802387461395355
2020-02-01,Nyarugenge,off,1.8598957641643967
2020-03-01,Nyarugenge,A,-0.20853863572522566
2020-04-01,Nyarugenge,A,0.7666605617413254
2020-05-01,Nyarugenge,A,-1.6120939372967276
2020-06-01,Nyarugenge,off,-1.046429998845593
2020-07-01,Nyarugenge,off,-0.3727741441721422
2020-08-01,Nyarugenge,off,-1.656261128624539
2020-09-01,Nyarugenge,off,-0.6297447432494059
2020-10-01,Nyarugenge,B,2.0640593240179324
2020-11-01,Nyarugenge,B,-0.1381956116897126
2020-12-01,Nyarugenge,B,1.1174349610929297
2021-01-01,Nyarugenge,off,-0.5319786333650532
2021-02-01,Nyarugenge,off,0.3665971281622679
2021-03-01,Nyarugenge,A,-0.4207850379867985
2021-04-01,Nyarugenge,A,-0.37417798322478246
2021-05-01,Nyarugenge,A,2.1177978731316487
2021-06-01,Nyarugenge,off,-1.225201750414829
2021-07-01,Nyarugenge,off,-0.4404908963222562
2021-08-01,Nyarugenge,off,-0.3585588675143913
2021-09-01,Nyarugenge,off,0.43110105160472273
2021-10-01,Nyarugenge,B,0.8566180780560352
2021-11-01,Nyarugenge,B,-0.5166691437193267
2021-12-01,Nyarugenge,B,0.2224522279869304
2022-01-01,Nyarugenge,off,0.5428049448893267
2022-02-01,Nyarugenge,off,1.490598905834431
2022-03-01,Nyarugenge,A,-0.3772194804876718
2022-04-01,Nyarugenge,A,0.5130012188107356
2022-05-01,Nyarugenge,A,0.4359333476774366
2022-06-01,Nyarugenge,off,-0.7725506927541868
2022-07-01,Nyarugenge,off,-0.19945834035779106
2022-08-01,Nyarugenge,off,1.047303376754455
2022-09-01,Nyarugenge,off,-0.7976184106905075
2022-10-01,Nyarugenge,B,-1.1370808866969717
2022-11-01,Nyarugenge,B,0.1485813451621342
2022-12-01,Nyarugenge,B,1.0026100471211408
2023-01-01,Nyarugenge,off,1.0537836770178428
2023-02-01,Nyarugenge,off,-1.5684214847260627
2023-03-01,Nyarugenge,A,0.41241568863555134
2023-04-01,Nyarugenge,A,0.3756174067985954
2023-05-01,Nyarugenge,A,-0.4152130545368923
2023-06-01,Nyarugenge,off,-1.225201750414829
2023-07-01,Nyarugenge,off,-0.5759243001760713
2023-08-01,Nyarugenge,off,-1.8012285342436758
2023-09-01,Nyarugenge,off,-0.09503517465904049
2023-10-01,Nyarugenge,B,-0.8115583536886141
2023-11-01,Nyarugenge,B,-0.20544279695350143
2023-12-01,Nyarugenge,B,0.2751106768335427
2024-01-01,Nyarugenge,off,-0.34717914284122126
2024-02-01,Nyarugenge,off,-1.217182972728298
2024-03-01,Nyarugenge,A,-1.1942450702865868
2024-04-01,Nyarugenge,A,1.1633343106153002
2024-05-01,Nyarugenge,A,-1.355428695311624
2024-06-01,Nyarugenge,off,-1.190604811962393
2024-07-01,Nyarugenge,off,-0.5759243001760713
2024-08-01,Nyarugenge,off,-0.6223081831001397
2024-09-01,Nyarugenge,off,-0.42348538910096994
2024-10-01,Nyarugenge,B,-0.11750337963409051
2024-11-01,Nyarugenge,B,2.452624717095249
2024-12-01,Nyarugenge,B,-0.27665536548750425
2025-01-01,Nyarugenge,off,-0.15319015161094326
2025-02-01,Nyarugenge,off,-1.153692503358654
2025-03-01,Nyarugenge,A,-1.2855821176222595
2025-04-01,Nyarugenge,A,1.4023146459383444
2025-05-01,Nyarugenge,A,0.08346942963312123
2025-06-01,Nyarugenge,off,1.5178675452803407
2025-07-01,Nyarugenge,off,-0.2972505562645949
2025-08-01,Nyarugenge,off,0.8352501731215212
2025-09-01,Nyarugenge,off,-1.009556321931869
2025-10-01,Nyarugenge,B,0.43048459188564314
2025-11-01,Nyarugenge,B,-0.8177324631546224
2025-12-01,Nyarugenge,B,0.7534553340230222
2026-01-01,Nyarugenge,off,2.2625171258902
2026-02-01,Nyarugenge,off,-0.34858073189423555
2026-03-01,Nyarugenge,A,0.20407723438587158
2026-04-01,Nyarugenge,A,-0.14671032344569207
2026-05-01,Nyarugenge,A,-1.4858011971038956
2026-06-01,Nyarugenge,off,-0.5402035170441511
1981-01-01,Nyaruguru,off,-0.909543104155635
1981-02-01,Nyaruguru,off,-0.9458379823878211
1981-03-01,Nyaruguru,A,0.184746038685465
1981-04-01,Nyaruguru,A,1.024867634249143
1981-05-01,Nyaruguru,A,1.6181696036650444
1981-06-01,Nyaruguru,off,-0.1111781867199851
1981-07-01,Nyaruguru,off,-0.3794860587361891
1981-08-01,Nyaruguru,off,2.66566870356276
1981-09-01,Nyaruguru,off,0.8707354273654868
1981-10-01,Nyaruguru,B,-0.156961583372607
1981-11-01,Nyaruguru,B,-0.2832291732353895
1981-12-01,Nyaruguru,B,-0.5402136275445394
1982-01-01,Nyaruguru,off,0.26723153305145636
1982-02-01,Nyaruguru,off,-0.3886703461294603
1982-03-01,Nyaruguru,A,-0.7341522888725674
1982-04-01,Nyaruguru,A,0.34833014513167615
1982-05-01,Nyaruguru,A,0.6753826557693452
1982-06-01,Nyaruguru,off,0.11821451940518675
1982-07-01,Nyaruguru,off,-0.6128640523989499
1982-08-01,Nyaruguru,off,-1.1765586805626758
1982-09-01,Nyaruguru,off,1.3852855589423154
1982-10-01,Nyaruguru,B,0.07120524119338548
1982-11-01,Nyaruguru,B,0.9738102329845894
1982-12-01,Nyaruguru,B,0.9317470011158011
1983-01-01,Nyaruguru,off,-1.749215171287612
1983-02-01,Nyaruguru,off,-0.16207373152135493
1983-03-01,Nyaruguru,A,-0.26092575491609055
1983-04-01,Nyaruguru,A,1.8250670953406214
1983-05-01,Nyaruguru,A,-0.49313010029191645
1983-06-01,Nyaruguru,off,-0.6855842142285372
1983-07-01,Nyaruguru,off,-0.5344656782244985
1983-08-01,Nyaruguru,off,2.0482399745416084
1983-09-01,Nyaruguru,off,0.5320663370019283
1983-10-01,Nyaruguru,B,-0.21969558817228182
1983-11-01,Nyaruguru,B,0.12155269226698472
1983-12-01,Nyaruguru,B,-0.06332634137304011
1984-01-01,Nyaruguru,off,1.2372943734225292
1984-02-01,Nyaruguru,off,-0.629010768259244
1984-03-01,Nyaruguru,A,-0.6696417304627177
1984-04-01,Nyaruguru,A,-1.0421161390552327
1984-05-01,Nyaruguru,A,-2.295891588113848
1984-06-01,Nyaruguru,off,-1.1947490620966312
1984-07-01,Nyaruguru,off,2.0809641196024264
1984-08-01,Nyaruguru,off,1.54082807529002
1984-09-01,Nyaruguru,off,-1.176303515471033
1984-10-01,Nyaruguru,B,0.8418513724588826
1984-11-01,Nyaruguru,B,0.2809630490839646
1984-12-01,Nyaruguru,B,-0.48745651114731936
1985-01-01,Nyaruguru,off,-0.8942789638943303
1985-02-01,Nyaruguru,off,0.05167982167472498
1985-03-01,Nyaruguru,A,-0.25187417337470547
1985-04-01,Nyaruguru,A,1.606040426609584
1985-05-01,Nyaruguru,A,-0.6974964787291758
1985-06-01,Nyaruguru,off,0.5582680244499504
1985-07-01,Nyaruguru,off,-0.7435943085672444
1985-08-01,Nyaruguru,off,-1.739221401536106
1985-09-01,Nyaruguru,off,1.8040143082607758
1985-10-01,Nyaruguru,B,-0.15127358006756264
1985-11-01,Nyaruguru,B,0.46342221524208876
1985-12-01,Nyaruguru,B,-0.56962698331437
1986-01-01,Nyaruguru,off,0.9721974140127052
1986-02-01,Nyaruguru,off,-0.06968745374191389
1986-03-01,Nyaruguru,A,-0.5727233828064522
1986-04-01,Nyaruguru,A,2.3410414059822995
1986-05-01,Nyaruguru,A,-0.11323606651177344
1986-06-01,Nyaruguru,off,0.027411465447844723
1986-07-01,Nyaruguru,off,-0.6557154398920505
1986-08-01,Nyaruguru,off,-1.4023330656714263
1986-09-01,Nyaruguru,off,-0.2354160694176028
1986-10-01,Nyaruguru,B,0.26602249950094226
1986-11-01,Nyaruguru,B,-0.11199113647841868
1986-12-01,Nyaruguru,B,-0.2870939575025657
1987-01-01,Nyaruguru,off,0.6154511994082633
1987-02-01,Nyaruguru,off,0.6488686022398418
1987-03-01,Nyaruguru,A,0.7399045943644669
1987-04-01,Nyaruguru,A,-0.4232103531161832
1987-05-01,Nyaruguru,A,1.8092171867147577
1987-06-01,Nyaruguru,off,-0.5318048375421582
1987-07-01,Nyaruguru,off,-0.030081919580285246
1987-08-01,Nyaruguru,off,-0.3270242381425424
1987-09-01,Nyaruguru,off,1.78731021893179
1987-10-01,Nyaruguru,B,-0.16883038312266138
1987-11-01,Nyaruguru,B,1.5527989410767309
1987-12-01,Nyaruguru,B,-0.6936583112039187
1988-01-01,Nyaruguru,off,0.8777251282686985
1988-02-01,Nyaruguru,off,0.6926523647559594
1988-03-01,Nyaruguru,A,0.6081339847746197
1988-04-01,Nyaruguru,A,1.00383725190905
1988-05-01,Nyaruguru,A,-1.1883835599101964
1988-06-01,Nyaruguru,off,-0.9709073747416788
1988-07-01,Nyaruguru,off,-0.22702264933341587
1988-08-01,Nyaruguru,off,5.189405603629087
1988-09-01,Nyaruguru,off,0.22153771090400154
1988-10-01,Nyaruguru,B,0.009080543071167683
1988-11-01,Nyaruguru,B,1.1049347503371654
1988-12-01,Nyaruguru,B,-0.6135271815737421
1989-01-01,Nyaruguru,off,0.4127430828897403
1989-02-01,Nyaruguru,off,0.07530776464350751
1989-03-01,Nyaruguru,A,0.8811982519017427
1989-04-01,Nyaruguru,A,-0.2536247659372301
1989-05-01,Nyaruguru,A,-0.47852264339734035
1989-06-01,Nyaruguru,off,-0.288534095499104
1989-07-01,Nyaruguru,off,1.2514515239430533
1989-08-01,Nyaruguru,off,0.6729315816856437
1989-09-01,Nyaruguru,off,-0.6530502649594598
1989-10-01,Nyaruguru,B,0.1541677253561241
1989-11-01,Nyaruguru,B,0.36266455537396225
1989-12-01,Nyaruguru,B,0.19324799284129734
1990-01-01,Nyaruguru,off,-0.9952107606013487
1990-02-01,Nyaruguru,off,2.379041845028258
1990-03-01,Nyaruguru,A,0.27841395426383925
1990-04-01,Nyaruguru,A,0.39536397298143117
1990-05-01,Nyaruguru,A,-0.4244868564955896
1990-06-01,Nyaruguru,off,-1.2100688252361442
1990-07-01,Nyaruguru,off,-0.4939629431476532
1990-08-01,Nyaruguru,off,-1.1094028625444614
1990-09-01,Nyaruguru,off,0.7414244047713701
1990-10-01,Nyaruguru,B,-0.8064290791285014
1990-11-01,Nyaruguru,B,-0.2714682740896365
1990-12-01,Nyaruguru,B,-0.504621475752891
1991-01-01,Nyaruguru,off,-0.5097495494929429
1991-02-01,Nyaruguru,off,-0.5072554551971439
1991-03-01,Nyaruguru,A,-0.6498154695228553
1991-04-01,Nyaruguru,A,0.21361974695878047
1991-05-01,Nyaruguru,A,1.8887850194009008
1991-06-01,Nyaruguru,off,2.7254741332627255
1991-07-01,Nyaruguru,off,-0.3902769637894477
1991-08-01,Nyaruguru,off,-1.7363240219247353
1991-09-01,Nyaruguru,off,-0.8335901250857112
1991-10-01,Nyaruguru,B,1.1135369479218578
1991-11-01,Nyaruguru,B,-0.435952382043534
1991-12-01,Nyaruguru,B,-0.26643425358001005
1992-01-01,Nyaruguru,off,-0.700192071207752
1992-02-01,Nyaruguru,off,0.36708888023495495
1992-03-01,Nyaruguru,A,-0.2053326941264288
1992-04-01,Nyaruguru,A,0.48447137933326456
1992-05-01,Nyaruguru,A,0.03920711638983402
1992-06-01,Nyaruguru,off,0.32709619750484054
1992-07-01,Nyaruguru,off,-0.7047258636712138
1992-08-01,Nyaruguru,off,-1.7048970179425906
1992-09-01,Nyaruguru,off,0.00044316026521433693
1992-10-01,Nyaruguru,B,1.0975257385059194
1992-11-01,Nyaruguru,B,0.22954371569660975
1992-12-01,Nyaruguru,B,-0.6520227142463375
1993-01-01,Nyaruguru,off,0.5654411752733588
1993-02-01,Nyaruguru,off,0.6092657353091381
1993-03-01,Nyaruguru,A,-0.6923595253328428
1993-04-01,Nyaruguru,A,-0.4448548876032425
1993-05-01,Nyaruguru,A,0.18795287265122484
1993-06-01,Nyaruguru,off,-0.9558475332556213
1993-07-01,Nyaruguru,off,-0.6243897573445969
1993-08-01,Nyaruguru,off,2.1620976724077376
1993-09-01,Nyaruguru,off,-1.8964241246584277
1993-10-01,Nyaruguru,B,-1.7782990906980538
1993-11-01,Nyaruguru,B,-0.8333645440303908
1993-12-01,Nyaruguru,B,-1.5786941973373914
1994-01-01,Nyaruguru,off,-0.012868389144989374
1994-02-01,Nyaruguru,off,-0.2574825376097712
1994-03-01,Nyaruguru,A,-0.11298823630516944
1994-04-01,Nyaruguru,A,-0.5734673846455246
1994-05-01,Nyaruguru,A,-0.20240308547473737
1994-06-01,Nyaruguru,off,-0.9734231180618036
1994-07-01,Nyaruguru,off,-0.2267865327159489
1994-08-01,Nyaruguru,off,-0.6665920741925622
1994-09-01,Nyaruguru,off,-1.0462014366389765
1994-10-01,Nyaruguru,B,-0.3520387966740069
1994-11-01,Nyaruguru,B,0.18371486498367223
1994-12-01,Nyaruguru,B,-0.043206696145100996
1995-01-01,Nyaruguru,off,0.19194693982393685
1995-02-01,Nyaruguru,off,0.35941565695385247
1995-03-01,Nyaruguru,A,-0.3967008561061739
1995-04-01,Nyaruguru,A,0.2982266234394559
1995-05-01,Nyaruguru,A,0.1673267313844519
1995-06-01,Nyaruguru,off,3.5287261734649125
1995-07-01,Nyaruguru,off,-0.42952269961301254
1995-08-01,Nyaruguru,off,-1.7608331401962733
1995-09-01,Nyaruguru,off,-0.5626343040032944
1995-10-01,Nyaruguru,B,1.0595334345142764
1995-11-01,Nyaruguru,B,-0.10319972108665815
1995-12-01,Nyaruguru,B,-0.9536254076062809
1996-01-01,Nyaruguru,off,0.13267317815464078
1996-02-01,Nyaruguru,off,-0.040605879271991434
1996-03-01,Nyaruguru,A,-0.17127717852342353
1996-04-01,Nyaruguru,A,-0.385459544657702
1996-05-01,Nyaruguru,A,-1.2674240143620719
1996-06-01,Nyaruguru,off,-0.8445084682097832
1996-07-01,Nyaruguru,off,-0.5907114215345034
1996-08-01,Nyaruguru,off,0.8792931155341498
1996-09-01,Nyaruguru,off,0.4576220215363414
1996-10-01,Nyaruguru,B,0.08041995724610378
1996-11-01,Nyaruguru,B,-0.4069864987149012
1996-12-01,Nyaruguru,B,-0.42758017755864797
1997-01-01,Nyaruguru,off,1.4163527423594735
1997-02-01,Nyaruguru,off,-0.730722007636225
1997-03-01,Nyaruguru,A,-0.29935343990208013
1997-04-01,Nyaruguru,A,0.89995110798353
1997-05-01,Nyaruguru,A,0.7428359256027958
1997-06-01,Nyaruguru,off,1.5770905800068782
1997-07-01,Nyaruguru,off,0.2245053831636581
1997-08-01,Nyaruguru,off,-0.8475049576768712
1997-09-01,Nyaruguru,off,-1.5442348963130164
1997-10-01,Nyaruguru,B,0.3921502931229686
1997-11-01,Nyaruguru,B,0.48361931018795656
1997-12-01,Nyaruguru,B,1.0525532245077667
1998-01-01,Nyaruguru,off,1.1352604991250135
1998-02-01,Nyaruguru,off,1.8740434563582047
1998-03-01,Nyaruguru,A,0.6414139140790386
1998-04-01,Nyaruguru,A,0.3303579986545408
1998-05-01,Nyaruguru,A,0.2860116171155836
1998-06-01,Nyaruguru,off,-0.21273384873991402
1998-07-01,Nyaruguru,off,-0.4283246128227453
1998-08-01,Nyaruguru,off,-1.348840282531769
1998-09-01,Nyaruguru,off,0.5352914637264353
1998-10-01,Nyaruguru,B,-0.3949846597090956
1998-11-01,Nyaruguru,B,-1.2419102279960403
1998-12-01,Nyaruguru,B,-1.1264613712958143
1999-01-01,Nyaruguru,off,0.7687798585224881
1999-02-01,Nyaruguru,off,-1.8104904230415975
1999-03-01,Nyaruguru,A,1.6791934577910668
1999-04-01,Nyaruguru,A,-0.7024007051140064
1999-05-01,Nyaruguru,A,-1.2908529263366808
1999-06-01,Nyaruguru,off,-0.7120144055724331
1999-07-01,Nyaruguru,off,-0.6488531548327275
1999-08-01,Nyaruguru,off,4.209749800520015
1999-09-01,Nyaruguru,off,0.56095389264912
1999-10-01,Nyaruguru,B,-1.281234647131836
1999-11-01,Nyaruguru,B,0.6476523449389114
1999-12-01,Nyaruguru,B,0.18473563648486446
2000-01-01,Nyaruguru,off,-0.7090479557936168
2000-02-01,Nyaruguru,off,-0.91490376043218
2000-03-01,Nyaruguru,A,-0.22493480764759058
2000-04-01,Nyaruguru,A,-0.7290773485951968
2000-05-01,Nyaruguru,A,-1.3947614194346445
2000-06-01,Nyaruguru,off,-1.4103185327859264
2000-07-01,Nyaruguru,off,-0.6661743747165433
2000-08-01,Nyaruguru,off,-1.444125195743807
2000-09-01,Nyaruguru,off,-1.2263421567710493
2000-10-01,Nyaruguru,B,-0.12589696716521354
2000-11-01,Nyaruguru,B,1.0937747227510748
2000-12-01,Nyaruguru,B,1.147157904926718
2001-01-01,Nyaruguru,off,1.1187261679308205
2001-02-01,Nyaruguru,off,-0.8466619460032409
2001-03-01,Nyaruguru,A,-0.1524308137708582
2001-04-01,Nyaruguru,A,-0.3168635886429481
2001-05-01,Nyaruguru,A,-0.36904034893168963
2001-06-01,Nyaruguru,off,-0.5854362388955816
2001-07-01,Nyaruguru,off,3.262406833236496
2001-08-01,Nyaruguru,off,1.1642674133560131
2001-09-01,Nyaruguru,off,2.4963679988733163
2001-10-01,Nyaruguru,B,0.35804036600913164
2001-11-01,Nyaruguru,B,0.1632916999901465
2001-12-01,Nyaruguru,B,0.19400882046210993
2002-01-01,Nyaruguru,off,0.5880318877034623
2002-02-01,Nyaruguru,off,-0.6121074701206899
